    0.10000E-03    0.44823E+02
    0.10202E-03    0.45696E+02
    0.10408E-03    0.46586E+02
    0.10618E-03    0.47493E+02
    0.10833E-03    0.48417E+02
    0.11052E-03    0.49360E+02
    0.11275E-03    0.50321E+02
    0.11503E-03    0.51300E+02
    0.11735E-03    0.52299E+02
    0.11972E-03    0.53317E+02
    0.12214E-03    0.54355E+02
    0.12461E-03    0.55413E+02
    0.12712E-03    0.56492E+02
    0.12969E-03    0.57591E+02
    0.13231E-03    0.58712E+02
    0.13499E-03    0.59855E+02
    0.13771E-03    0.61020E+02
    0.14049E-03    0.62208E+02
    0.14333E-03    0.63418E+02
    0.14623E-03    0.64653E+02
    0.14918E-03    0.65911E+02
    0.15220E-03    0.67193E+02
    0.15527E-03    0.68501E+02
    0.15841E-03    0.69834E+02
    0.16161E-03    0.71193E+02
    0.16487E-03    0.72578E+02
    0.16820E-03    0.73990E+02
    0.17160E-03    0.75430E+02
    0.17507E-03    0.76897E+02
    0.17860E-03    0.78393E+02
    0.18221E-03    0.79918E+02
    0.18589E-03    0.81472E+02
    0.18965E-03    0.83057E+02
    0.19348E-03    0.84672E+02
    0.19739E-03    0.86319E+02
    0.20138E-03    0.87998E+02
    0.20544E-03    0.89709E+02
    0.20959E-03    0.91454E+02
    0.21383E-03    0.93232E+02
    0.21815E-03    0.95044E+02
    0.22255E-03    0.96892E+02
    0.22705E-03    0.98776E+02
    0.23164E-03    0.10070E+03
    0.23632E-03    0.10265E+03
    0.24109E-03    0.10465E+03
    0.24596E-03    0.10668E+03
    0.25093E-03    0.10875E+03
    0.25600E-03    0.11087E+03
    0.26117E-03    0.11302E+03
    0.26645E-03    0.11522E+03
    0.27183E-03    0.11745E+03
    0.27732E-03    0.11974E+03
    0.28292E-03    0.12206E+03
    0.28864E-03    0.12443E+03
    0.29447E-03    0.12685E+03
    0.30042E-03    0.12931E+03
    0.30649E-03    0.13182E+03
    0.31268E-03    0.13438E+03
    0.31899E-03    0.13698E+03
    0.32544E-03    0.13964E+03
    0.33201E-03    0.14235E+03
    0.33872E-03    0.14511E+03
    0.34556E-03    0.14792E+03
    0.35254E-03    0.15079E+03
    0.35966E-03    0.15372E+03
    0.36693E-03    0.15669E+03
    0.37434E-03    0.15973E+03
    0.38190E-03    0.16283E+03
    0.38962E-03    0.16598E+03
    0.39749E-03    0.16919E+03
    0.40552E-03    0.17247E+03
    0.41371E-03    0.17581E+03
    0.42207E-03    0.17921E+03
    0.43060E-03    0.18268E+03
    0.43929E-03    0.18621E+03
    0.44817E-03    0.18981E+03
    0.45722E-03    0.19348E+03
    0.46646E-03    0.19722E+03
    0.47588E-03    0.20102E+03
    0.48550E-03    0.20491E+03
    0.49530E-03    0.20886E+03
    0.50531E-03    0.21289E+03
    0.51552E-03    0.21700E+03
    0.52593E-03    0.22118E+03
    0.53656E-03    0.22545E+03
    0.54739E-03    0.22979E+03
    0.55845E-03    0.23422E+03
    0.56973E-03    0.23873E+03
    0.58124E-03    0.24332E+03
    0.59299E-03    0.24800E+03
    0.60496E-03    0.25277E+03
    0.61719E-03    0.25762E+03
    0.62965E-03    0.26257E+03
    0.64237E-03    0.26761E+03
    0.65535E-03    0.27274E+03
    0.66859E-03    0.27797E+03
    0.68210E-03    0.28330E+03
    0.69588E-03    0.28872E+03
    0.70993E-03    0.29425E+03
    0.72427E-03    0.29988E+03
    0.73891E-03    0.30561E+03
    0.75383E-03    0.31144E+03
    0.76906E-03    0.31739E+03
    0.78460E-03    0.32344E+03
    0.80045E-03    0.32960E+03
    0.81662E-03    0.33588E+03
    0.83311E-03    0.34227E+03
    0.84994E-03    0.34877E+03
    0.86711E-03    0.35540E+03
    0.88463E-03    0.36214E+03
    0.90250E-03    0.36900E+03
    0.92073E-03    0.37599E+03
    0.93933E-03    0.38310E+03
    0.95831E-03    0.39034E+03
    0.97767E-03    0.39771E+03
    0.99742E-03    0.40521E+03
    0.10176E-02    0.41284E+03
    0.10381E-02    0.42061E+03
    0.10591E-02    0.42851E+03
    0.10805E-02    0.43655E+03
    0.11023E-02    0.44474E+03
    0.11246E-02    0.45306E+03
    0.11473E-02    0.46153E+03
    0.11705E-02    0.47015E+03
    0.11941E-02    0.47891E+03
    0.12182E-02    0.48782E+03
    0.12429E-02    0.49689E+03
    0.12680E-02    0.50611E+03
    0.12936E-02    0.51549E+03
    0.13197E-02    0.52502E+03
    0.13464E-02    0.53472E+03
    0.13736E-02    0.54457E+03
    0.14013E-02    0.55459E+03
    0.14296E-02    0.56478E+03
    0.14585E-02    0.57513E+03
    0.14880E-02    0.58566E+03
    0.15180E-02    0.59635E+03
    0.15487E-02    0.60722E+03
    0.15800E-02    0.61826E+03
    0.16119E-02    0.62948E+03
    0.16445E-02    0.64088E+03
    0.16777E-02    0.65246E+03
    0.17116E-02    0.66423E+03
    0.17462E-02    0.67617E+03
    0.17814E-02    0.68830E+03
    0.18174E-02    0.70062E+03
    0.18541E-02    0.71313E+03
    0.18916E-02    0.72583E+03
    0.19298E-02    0.73872E+03
    0.19688E-02    0.75181E+03
    0.20086E-02    0.76508E+03
    0.20491E-02    0.77856E+03
    0.20905E-02    0.79223E+03
    0.21328E-02    0.80610E+03
    0.21758E-02    0.82017E+03
    0.22198E-02    0.83443E+03
    0.22646E-02    0.84890E+03
    0.23104E-02    0.86358E+03
    0.23571E-02    0.87845E+03
    0.24047E-02    0.89353E+03
    0.24533E-02    0.90881E+03
    0.25028E-02    0.92430E+03
    0.25534E-02    0.93998E+03
    0.26050E-02    0.95588E+03
    0.26576E-02    0.97198E+03
    0.27113E-02    0.98829E+03
    0.27660E-02    0.10048E+04
    0.28219E-02    0.10215E+04
    0.28789E-02    0.10384E+04
    0.29371E-02    0.10556E+04
    0.29964E-02    0.10729E+04
    0.30569E-02    0.10904E+04
    0.31187E-02    0.11081E+04
    0.31817E-02    0.11261E+04
    0.32460E-02    0.11442E+04
    0.33115E-02    0.11625E+04
    0.33784E-02    0.11810E+04
    0.34467E-02    0.11997E+04
    0.35163E-02    0.12186E+04
    0.35874E-02    0.12377E+04
    0.36598E-02    0.12570E+04
    0.37338E-02    0.12765E+04
    0.38092E-02    0.12961E+04
    0.38861E-02    0.13159E+04
    0.39646E-02    0.13359E+04
    0.40447E-02    0.13561E+04
    0.41264E-02    0.13764E+04
    0.42098E-02    0.13969E+04
    0.42948E-02    0.14176E+04
    0.43816E-02    0.14384E+04
    0.44701E-02    0.14594E+04
    0.45604E-02    0.14805E+04
    0.46525E-02    0.15017E+04
    0.47465E-02    0.15231E+04
    0.48424E-02    0.15446E+04
    0.49402E-02    0.15662E+04
    0.50400E-02    0.15879E+04
    0.51419E-02    0.16097E+04
    0.52457E-02    0.16317E+04
    0.53517E-02    0.16537E+04
    0.54598E-02    0.16758E+04
    0.55701E-02    0.16979E+04
    0.56826E-02    0.17202E+04
    0.57974E-02    0.17424E+04
    0.59145E-02    0.17647E+04
    0.60340E-02    0.17871E+04
    0.61559E-02    0.18095E+04
    0.62803E-02    0.18319E+04
    0.64072E-02    0.18542E+04
    0.65366E-02    0.18766E+04
    0.66686E-02    0.18989E+04
    0.68033E-02    0.19212E+04
    0.69408E-02    0.19435E+04
    0.70810E-02    0.19657E+04
    0.72240E-02    0.19877E+04
    0.73700E-02    0.20097E+04
    0.75189E-02    0.20316E+04
    0.76708E-02    0.20534E+04
    0.78257E-02    0.20750E+04
    0.79838E-02    0.20965E+04
    0.81451E-02    0.21177E+04
    0.83096E-02    0.21388E+04
    0.84775E-02    0.21597E+04
    0.86488E-02    0.21803E+04
    0.88235E-02    0.22007E+04
    0.90017E-02    0.22207E+04
    0.91836E-02    0.22405E+04
    0.93691E-02    0.22600E+04
    0.95583E-02    0.22791E+04
    0.97514E-02    0.22978E+04
    0.99484E-02    0.23162E+04
    0.10149E-01    0.23341E+04
    0.10354E-01    0.23516E+04
    0.10564E-01    0.23687E+04
    0.10777E-01    0.23853E+04
    0.10995E-01    0.24014E+04
    0.11217E-01    0.24170E+04
    0.11443E-01    0.24320E+04
    0.11675E-01    0.24465E+04
    0.11910E-01    0.24604E+04
    0.12151E-01    0.24737E+04
    0.12397E-01    0.24863E+04
    0.12647E-01    0.24981E+04
    0.12902E-01    0.25092E+04
    0.13163E-01    0.25195E+04
    0.13429E-01    0.25289E+04
    0.13700E-01    0.25375E+04
    0.13977E-01    0.25451E+04
    0.14259E-01    0.25518E+04
    0.14547E-01    0.25575E+04
    0.14841E-01    0.25623E+04
    0.15141E-01    0.25662E+04
    0.15447E-01    0.25692E+04
    0.15759E-01    0.25714E+04
    0.16077E-01    0.25727E+04
    0.16402E-01    0.25731E+04
    0.16734E-01    0.25728E+04
    0.17072E-01    0.25717E+04
    0.17416E-01    0.25698E+04
    0.17768E-01    0.25671E+04
    0.18127E-01    0.25635E+04
    0.18493E-01    0.25588E+04
    0.18867E-01    0.25529E+04
    0.19248E-01    0.25459E+04
    0.19637E-01    0.25375E+04
    0.20034E-01    0.25276E+04
    0.20438E-01    0.25163E+04
    0.20851E-01    0.25033E+04
    0.21272E-01    0.24887E+04
    0.21702E-01    0.24725E+04
    0.22141E-01    0.24548E+04
    0.22588E-01    0.24357E+04
    0.23044E-01    0.24151E+04
    0.23510E-01    0.23933E+04
    0.23985E-01    0.23703E+04
    0.24469E-01    0.23462E+04
    0.24964E-01    0.23210E+04
    0.25468E-01    0.22948E+04
    0.25982E-01    0.22678E+04
    0.26507E-01    0.22400E+04
    0.27043E-01    0.22114E+04
    0.27589E-01    0.21823E+04
    0.28146E-01    0.21526E+04
    0.28715E-01    0.21224E+04
    0.29295E-01    0.20919E+04
    0.29887E-01    0.20611E+04
    0.30490E-01    0.20300E+04
    0.31106E-01    0.19988E+04
    0.31735E-01    0.19674E+04
    0.32376E-01    0.19360E+04
    0.33030E-01    0.19044E+04
    0.33697E-01    0.18727E+04
    0.34378E-01    0.18408E+04
    0.35072E-01    0.18088E+04
    0.35781E-01    0.17766E+04
    0.36504E-01    0.17442E+04
    0.37241E-01    0.17116E+04
    0.37993E-01    0.16789E+04
    0.38761E-01    0.16460E+04
    0.39544E-01    0.16131E+04
    0.40343E-01    0.15806E+04
    0.41158E-01    0.15485E+04
    0.41989E-01    0.15171E+04
    0.42838E-01    0.14866E+04
    0.43703E-01    0.14571E+04
    0.44586E-01    0.14288E+04
    0.45486E-01    0.14017E+04
    0.46405E-01    0.13761E+04
    0.47343E-01    0.13520E+04
    0.48299E-01    0.13294E+04
    0.49275E-01    0.13079E+04
    0.50270E-01    0.12876E+04
    0.51286E-01    0.12683E+04
    0.52322E-01    0.12499E+04
    0.53379E-01    0.12322E+04
    0.54457E-01    0.12152E+04
    0.55557E-01    0.11987E+04
    0.56680E-01    0.11827E+04
    0.57825E-01    0.11671E+04
    0.58993E-01    0.11516E+04
    0.60184E-01    0.11362E+04
    0.61400E-01    0.11207E+04
    0.62641E-01    0.11049E+04
    0.63906E-01    0.10887E+04
    0.65197E-01    0.10721E+04
    0.66514E-01    0.10548E+04
    0.67858E-01    0.10368E+04
    0.69229E-01    0.10180E+04
    0.70627E-01    0.99834E+03
    0.72054E-01    0.97774E+03
    0.73510E-01    0.95624E+03
    0.74994E-01    0.93383E+03
    0.76509E-01    0.91054E+03
    0.78055E-01    0.88639E+03
    0.79632E-01    0.86141E+03
    0.81241E-01    0.83564E+03
    0.82882E-01    0.80914E+03
    0.84556E-01    0.78197E+03
    0.86264E-01    0.75425E+03
    0.88007E-01    0.72644E+03
    0.89785E-01    0.69900E+03
    0.91598E-01    0.67236E+03
    0.93449E-01    0.64685E+03
    0.95337E-01    0.62278E+03
    0.97263E-01    0.60038E+03
    0.99227E-01    0.57988E+03
    0.10123E+00    0.56144E+03
    0.10328E+00    0.54521E+03
    0.10536E+00    0.53123E+03
    0.10749E+00    0.51912E+03
    0.10966E+00    0.50839E+03
    0.11188E+00    0.49862E+03
    0.11414E+00    0.48942E+03
    0.11644E+00    0.48042E+03
    0.11880E+00    0.47127E+03
    0.12120E+00    0.46167E+03
    0.12365E+00    0.45134E+03
    0.12614E+00    0.44001E+03
    0.12869E+00    0.42755E+03
    0.13129E+00    0.41419E+03
    0.13394E+00    0.40028E+03
    0.13665E+00    0.38610E+03
    0.13941E+00    0.37192E+03
    0.14223E+00    0.35799E+03
    0.14510E+00    0.34450E+03
    0.14803E+00    0.33163E+03
    0.15102E+00    0.31952E+03
    0.15407E+00    0.30829E+03
    0.15718E+00    0.29801E+03
    0.16036E+00    0.28854E+03
    0.16360E+00    0.27972E+03
    0.16690E+00    0.27138E+03
    0.17028E+00    0.26340E+03
    0.17371E+00    0.25565E+03
    0.17722E+00    0.24802E+03
    0.18080E+00    0.24043E+03
    0.18446E+00    0.23277E+03
    0.18818E+00    0.22499E+03
    0.19198E+00    0.21705E+03
    0.19586E+00    0.20902E+03
    0.19982E+00    0.20100E+03
    0.20386E+00    0.19309E+03
    0.20797E+00    0.18536E+03
    0.21218E+00    0.17788E+03
    0.21646E+00    0.17069E+03
    0.22083E+00    0.16385E+03
    0.22530E+00    0.15740E+03
    0.22985E+00    0.15135E+03
    0.23449E+00    0.14572E+03
    0.23923E+00    0.14047E+03
    0.24406E+00    0.13554E+03
    0.24899E+00    0.13087E+03
    0.25402E+00    0.12643E+03
    0.25915E+00    0.12217E+03
    0.26439E+00    0.11806E+03
    0.26973E+00    0.11406E+03
    0.27518E+00    0.11016E+03
    0.28074E+00    0.10632E+03
    0.28641E+00    0.10253E+03
    0.29219E+00    0.98797E+02
    0.29810E+00    0.95130E+02
    0.30412E+00    0.91541E+02
    0.31026E+00    0.88037E+02
    0.31653E+00    0.84627E+02
    0.32292E+00    0.81317E+02
    0.32945E+00    0.78112E+02
    0.33610E+00    0.75015E+02
    0.34289E+00    0.72030E+02
    0.34982E+00    0.69158E+02
    0.35689E+00    0.66396E+02
    0.36409E+00    0.63740E+02
    0.37145E+00    0.61186E+02
    0.37895E+00    0.58731E+02
    0.38661E+00    0.56370E+02
    0.39442E+00    0.54101E+02
    0.40239E+00    0.51920E+02
    0.41052E+00    0.49823E+02
    0.41881E+00    0.47809E+02
    0.42727E+00    0.45873E+02
    0.43590E+00    0.44012E+02
    0.44471E+00    0.42223E+02
    0.45369E+00    0.40503E+02
    0.46286E+00    0.38850E+02
    0.47221E+00    0.37259E+02
    0.48174E+00    0.35730E+02
    0.49148E+00    0.34258E+02
    0.50141E+00    0.32843E+02
    0.51153E+00    0.31481E+02
    0.52187E+00    0.30171E+02
    0.53241E+00    0.28911E+02
    0.54317E+00    0.27699E+02
    0.55414E+00    0.26534E+02
    0.56533E+00    0.25415E+02
    0.57675E+00    0.24340E+02
    0.58840E+00    0.23308E+02
    0.60029E+00    0.22316E+02
    0.61242E+00    0.21365E+02
    0.62479E+00    0.20452E+02
    0.63741E+00    0.19577E+02
    0.65029E+00    0.18737E+02
    0.66342E+00    0.17931E+02
    0.67683E+00    0.17159E+02
    0.69050E+00    0.16418E+02
    0.70445E+00    0.15708E+02
    0.71868E+00    0.15027E+02
    0.73320E+00    0.14374E+02
    0.74801E+00    0.13748E+02
    0.76312E+00    0.13148E+02
    0.77854E+00    0.12572E+02
    0.79426E+00    0.12021E+02
    0.81031E+00    0.11493E+02
    0.82668E+00    0.10986E+02
    0.84338E+00    0.10502E+02
    0.86041E+00    0.10037E+02
    0.87780E+00    0.95922E+01
    0.89553E+00    0.91663E+01
    0.91362E+00    0.87584E+01
    0.93208E+00    0.83680E+01
    0.95091E+00    0.79943E+01
    0.97011E+00    0.76367E+01
    0.98971E+00    0.72944E+01
    0.10097E+01    0.69668E+01
    0.10301E+01    0.66534E+01
    0.10509E+01    0.63536E+01
    0.10721E+01    0.60667E+01
    0.10938E+01    0.57924E+01
    0.11159E+01    0.55299E+01
    0.11384E+01    0.52789E+01
    0.11614E+01    0.50389E+01
    0.11849E+01    0.48094E+01
    0.12088E+01    0.45900E+01
    0.12333E+01    0.43802E+01
    0.12582E+01    0.41798E+01
    0.12836E+01    0.39881E+01
    0.13095E+01    0.38050E+01
    0.13360E+01    0.36300E+01
    0.13630E+01    0.34629E+01
    0.13905E+01    0.33031E+01
    0.14186E+01    0.31506E+01
    0.14472E+01    0.30048E+01
    0.14765E+01    0.28657E+01
    0.15063E+01    0.27327E+01
    0.15367E+01    0.26057E+01
    0.15678E+01    0.24845E+01
    0.15994E+01    0.23687E+01
    0.16318E+01    0.22581E+01
    0.16647E+01    0.21525E+01
    0.16984E+01    0.20516E+01
    0.17327E+01    0.19554E+01
    0.17677E+01    0.18635E+01
    0.18034E+01    0.17758E+01
    0.18398E+01    0.16921E+01
    0.18770E+01    0.16123E+01
    0.19149E+01    0.15362E+01
    0.19536E+01    0.14636E+01
    0.19930E+01    0.13944E+01
    0.20333E+01    0.13285E+01
    0.20744E+01    0.12657E+01
