    0.10000E-03    0.78464E+02
    0.10202E-03    0.79992E+02
    0.10408E-03    0.81549E+02
    0.10618E-03    0.83137E+02
    0.10833E-03    0.84755E+02
    0.11052E-03    0.86405E+02
    0.11275E-03    0.88088E+02
    0.11503E-03    0.89802E+02
    0.11735E-03    0.91550E+02
    0.11972E-03    0.93332E+02
    0.12214E-03    0.95149E+02
    0.12461E-03    0.97001E+02
    0.12712E-03    0.98890E+02
    0.12969E-03    0.10081E+03
    0.13231E-03    0.10278E+03
    0.13499E-03    0.10478E+03
    0.13771E-03    0.10682E+03
    0.14049E-03    0.10889E+03
    0.14333E-03    0.11101E+03
    0.14623E-03    0.11317E+03
    0.14918E-03    0.11538E+03
    0.15220E-03    0.11762E+03
    0.15527E-03    0.11991E+03
    0.15841E-03    0.12224E+03
    0.16161E-03    0.12462E+03
    0.16487E-03    0.12705E+03
    0.16820E-03    0.12952E+03
    0.17160E-03    0.13204E+03
    0.17507E-03    0.13461E+03
    0.17860E-03    0.13723E+03
    0.18221E-03    0.13989E+03
    0.18589E-03    0.14262E+03
    0.18965E-03    0.14539E+03
    0.19348E-03    0.14822E+03
    0.19739E-03    0.15110E+03
    0.20138E-03    0.15404E+03
    0.20544E-03    0.15703E+03
    0.20959E-03    0.16009E+03
    0.21383E-03    0.16320E+03
    0.21815E-03    0.16637E+03
    0.22255E-03    0.16960E+03
    0.22705E-03    0.17290E+03
    0.23164E-03    0.17626E+03
    0.23632E-03    0.17969E+03
    0.24109E-03    0.18318E+03
    0.24596E-03    0.18674E+03
    0.25093E-03    0.19037E+03
    0.25600E-03    0.19406E+03
    0.26117E-03    0.19783E+03
    0.26645E-03    0.20168E+03
    0.27183E-03    0.20559E+03
    0.27732E-03    0.20958E+03
    0.28292E-03    0.21365E+03
    0.28864E-03    0.21780E+03
    0.29447E-03    0.22203E+03
    0.30042E-03    0.22634E+03
    0.30649E-03    0.23073E+03
    0.31268E-03    0.23521E+03
    0.31899E-03    0.23977E+03
    0.32544E-03    0.24442E+03
    0.33201E-03    0.24916E+03
    0.33872E-03    0.25399E+03
    0.34556E-03    0.25891E+03
    0.35254E-03    0.26393E+03
    0.35966E-03    0.26905E+03
    0.36693E-03    0.27426E+03
    0.37434E-03    0.27957E+03
    0.38190E-03    0.28499E+03
    0.38962E-03    0.29050E+03
    0.39749E-03    0.29613E+03
    0.40552E-03    0.30186E+03
    0.41371E-03    0.30770E+03
    0.42207E-03    0.31365E+03
    0.43060E-03    0.31971E+03
    0.43929E-03    0.32589E+03
    0.44817E-03    0.33219E+03
    0.45722E-03    0.33861E+03
    0.46646E-03    0.34515E+03
    0.47588E-03    0.35181E+03
    0.48550E-03    0.35860E+03
    0.49530E-03    0.36552E+03
    0.50531E-03    0.37257E+03
    0.51552E-03    0.37976E+03
    0.52593E-03    0.38708E+03
    0.53656E-03    0.39453E+03
    0.54739E-03    0.40213E+03
    0.55845E-03    0.40987E+03
    0.56973E-03    0.41776E+03
    0.58124E-03    0.42579E+03
    0.59299E-03    0.43397E+03
    0.60496E-03    0.44231E+03
    0.61719E-03    0.45080E+03
    0.62965E-03    0.45945E+03
    0.64237E-03    0.46827E+03
    0.65535E-03    0.47724E+03
    0.66859E-03    0.48639E+03
    0.68210E-03    0.49570E+03
    0.69588E-03    0.50518E+03
    0.70993E-03    0.51484E+03
    0.72427E-03    0.52468E+03
    0.73891E-03    0.53470E+03
    0.75383E-03    0.54490E+03
    0.76906E-03    0.55529E+03
    0.78460E-03    0.56587E+03
    0.80045E-03    0.57665E+03
    0.81662E-03    0.58762E+03
    0.83311E-03    0.59878E+03
    0.84994E-03    0.61015E+03
    0.86711E-03    0.62173E+03
    0.88463E-03    0.63352E+03
    0.90250E-03    0.64551E+03
    0.92073E-03    0.65773E+03
    0.93933E-03    0.67016E+03
    0.95831E-03    0.68281E+03
    0.97767E-03    0.69568E+03
    0.99742E-03    0.70879E+03
